train_true,train_probe
0,0.0004777826
0,2.1779804e-05
0,1.80459e-05
0,0.0011463119
0,0.0029929215
0,0.0029998245
0,0.0031711373
0,0.017615626
1,0.9514424
1,0.94395584
1,0.97923523
1,0.9780969
1,0.9633142
1,0.98640764
1,0.99310017
1,0.99369746
1,0.996763
0,0.009552671
1,0.80833817
1,0.9100126
1,0.9634248
1,0.9809436
1,0.9828866
1,0.97989535
0,0.021199148
0,0.004748903
0,0.0027091443
0,0.013736323
1,0.9549619
1,0.9468186
1,0.98505014
0,0.008848032
0,0.60447216
0,0.048824508
0,0.0077514905
1,0.9797092
1,0.96495813
1,0.9859219
1,0.0045593977
0,0.002496292
0,0.0026933097
0,0.005928736
1,0.010280303
1,0.05586803
1,0.049455244
1,0.98727185
1,0.98735833
1,0.9875996
1,0.94830346
1,0.8762519
1,0.9886812
0,0.004110503
0,0.0041425633
0,0.0036403255
0,0.0075219073
0,0.0018902781
0,0.0018077365
0,0.0017472317
0,0.004797425
0,0.002280083
0,0.0022603676
0,0.0017923198
1,0.9812211
0,0.38829383
1,0.9941685
1,0.25072557
0,0.015692363
0,0.0034380353
0,0.0058837007
1,0.9789449
1,0.94198424
1,0.91488063
0,0.20340288
1,0.9871837
1,0.98943555
1,0.7713559
1,0.98545885
1,0.98608464
1,0.99514127
0,0.02699616
0,0.0019489068
0,0.001457224
0,0.0096042445
0,0.015595655
0,0.004714425
0,0.0025304276
1,0.9896372
1,0.9885062
1,0.99037445
0,0.0049767317
1,0.96392286
1,0.9350042
1,0.99171185
1,0.99512035
1,0.9957345
1,0.97327423
1,0.96353334
1,0.9961415
0,0.0058619278
0,0.0069022593
1,0.9826711
1,0.9791414
1,0.99560815
0,0.7570169
0,0.020792183
1,0.96809846
1,0.985952
1,0.9859282
1,0.99195814
1,0.99127823
1,0.9939394
1,0.9794279
1,0.97822464
1,0.9934783
1,0.9960937
1,0.996705
1,0.99060506
1,0.99347526
1,0.9929617
1,0.99558794
0,0.0021957762
0,0.0028903203
1,0.004258736
0,0.0016948711
1,0.92014056
1,0.9906819
1,0.9926295
1,0.9498102
1,0.9831671
1,0.9847305
1,0.99100095
1,0.9940116
1,0.99487054
1,0.99549675
1,0.9915503
1,0.029199945
1,0.008238443
0,0.0027568894
0,0.00474461
1,0.005652121
0,0.0067991153
0,0.006505678
1,0.9694192
1,0.9396296
1,0.96096593
1,0.9878087
1,0.98446447
1,0.97087157
0,0.079024754
1,0.96505016
1,0.9456856
1,0.9730801
1,0.9698269
1,0.99058074
1,0.9918202
1,0.99398625
1,0.040781092
1,0.9828808
1,0.9842961
1,0.9947654
0,0.012770064
0,0.0028765763
0,0.0010090902
1,0.96980906
1,0.9942287
1,0.9929432
1,0.9980229
1,0.96774006
0,0.0091676945
0,0.0043297955
0,0.0026664853
1,0.9899053
1,0.9942468
1,0.99464923
1,0.9974017
0,0.011690166
0,0.0065603196
1,0.991855
1,0.99480695
1,0.99461925
0,0.0068755965
1,0.982926
1,0.98523813
1,0.98443997
1,0.9438227
1,0.9217383
0,0.13702928
0,0.004634269
0,0.032049168
0,0.037980393
0,0.009694847
1,0.9779207
1,0.9752362
1,0.97532713
1,0.920585
1,0.9840627
1,0.9887137
1,0.9909609
1,0.004941316
0,0.0027609263
0,0.0024207814
0,0.0046667284
1,0.012459483
1,0.007997938
1,0.9962662
0,0.10234136
0,0.0057991934
0,0.0016505976
0,0.003414839
0,0.005696625
0,0.0024847018
