train_true,train_probe
1,0.6661771
1,0.4517668
0,0.5677927
0,0.4032323
0,0.3871572
0,0.48126376
0,0.28712323
0,0.40174565
1,0.5729905
1,0.2675053
1,0.47909367
1,0.5580528
1,0.5863239
1,0.4118744
1,0.5688143
1,0.42880756
1,0.5185347
1,0.5018086
1,0.57718784
1,0.4739903
1,0.5908129
1,0.33045042
0,0.42539573
0,0.23321025
1,0.40276042
1,0.45646733
0,0.50288934
0,0.37914744
0,0.52686036
0,0.4930816
0,0.4849365
1,0.4474483
1,0.47006306
1,0.5888948
0,0.48935547
1,0.4886552
1,0.5610927
1,0.5556878
1,0.43116203
1,0.5494962
1,0.42767295
1,0.40501964
1,0.41100323
0,0.52151716
0,0.44645232
1,0.5306856
0,0.4692719
1,0.47397518
1,0.3610016
1,0.4353709
1,0.6597796
0,0.4504964
0,0.3304586
0,0.5981371
1,0.4650188
1,0.29894236
1,0.4861961
1,0.52226824
0,0.57606125
1,0.4985923
1,0.6451209
1,0.5496786
1,0.51601875
0,0.52507293
0,0.4037407
1,0.42930138
1,0.4471673
1,0.5954451
1,0.4555451
1,0.58033013
0,0.46785623
1,0.44599387
1,0.5869723
0,0.56905776
1,0.42985764
1,0.53473526
1,0.5664996
1,0.5497392
0,0.5692395
0,0.5661531
0,0.4412628
1,0.48341236
1,0.59828305
0,0.43916985
1,0.4088858
1,0.5865273
0,0.45821774
1,0.45151243
1,0.639275
1,0.50556695
1,0.50664985
1,0.49862975
0,0.45042455
0,0.3156612
1,0.52859354
0,0.57172424
1,0.4614851
1,0.5114615
1,0.5749934
0,0.45424038
1,0.4300161
1,0.5053072
0,0.24385403
0,0.47596094
0,0.41402182
1,0.5167812
1,0.45320472
1,0.6257967
0,0.52034146
1,0.3868108
1,0.52977955
1,0.42209607
1,0.54621136
0,0.5203302
0,0.49109295
0,0.5160733
1,0.4815901
1,0.5586968
1,0.49976647
0,0.5273821
0,0.485895
0,0.50599325
0,0.50789225
0,0.5908629
0,0.41852546
0,0.35503235
1,0.53866076
1,0.44583085
0,0.6108035
0,0.46060064
0,0.44022495
0,0.4014537
0,0.5539806
0,0.46880272
0,0.21125731
1,0.35427645
1,0.4555555
0,0.40578115
1,0.47089338
1,0.52970624
1,0.33004937
1,0.42132145
1,0.55465096
1,0.49435505
0,0.55537146
0,0.46049523
0,0.6654497
0,0.458458
0,0.38216352
0,0.471566
0,0.46446174
0,0.4660764
1,0.51660633
1,0.4451268
1,0.5060235
0,0.43784803
1,0.43451062
1,0.51683515
0,0.38482043
0,0.62972003
1,0.4767401
1,0.55522776
0,0.5036007
0,0.535278
0,0.48548254
0,0.5178512
1,0.36178187
1,0.44985798
1,0.4857685
1,0.50768954
1,0.5062062
1,0.5740847
1,0.57358867
1,0.61296296
1,0.49299514
1,0.61406535
1,0.5900721
0,0.4776665
0,0.41438296
1,0.6150529
1,0.46205762
1,0.6694238
1,0.5914317
1,0.4580004
1,0.5957827
0,0.55004334
0,0.4375469
0,0.47731724
0,0.37234905
0,0.53867805
0,0.51064664
0,0.5249766
0,0.54586
0,0.4152615
1,0.42903906
1,0.47284862
0,0.4951017
0,0.5433477
0,0.34063655
0,0.5500328
0,0.43274474
1,0.48953652
0,0.45445088
0,0.5292268
0,0.4726715
1,0.4666858
1,0.37053847
0,0.5029488
0,0.4767775
0,0.48625743
0,0.44395605
0,0.57224303
0,0.42032966
0,0.43386912
0,0.46620587
0,0.30848467
1,0.52568483
1,0.45052627
1,0.5197599
1,0.50258505
1,0.44522566
1,0.546555
1,0.4939017
0,0.5007862
0,0.50155586
0,0.58570975
0,0.53825724
0,0.45312142
1,0.44930235
1,0.47326142
1,0.41783702
1,0.4783587
1,0.3853888
1,0.5549489
0,0.5031433
0,0.5133525
0,0.4428296
0,0.3682721
1,0.45198175
1,0.5824983
1,0.5845434
0,0.49996966
0,0.38167337
0,0.48809063
0,0.49882865
0,0.4303155
0,0.46474603
0,0.38710192
0,0.5521388
0,0.50898725
1,0.6281351
1,0.45763016
1,0.57507837
1,0.4482104
0,0.43494686
0,0.5318757
0,0.5687975
0,0.43965492
0,0.40126944
0,0.5274386
0,0.49717823
1,0.4484644
0,0.43093103
0,0.4430945
0,0.46912223
0,0.42859325
1,0.78670156
1,0.47222528
1,0.64044505
0,0.5278542
0,0.37303412
0,0.52720207
0,0.44749027
1,0.49939254
1,0.52379483
1,0.60296446
1,0.47551394
1,0.500209
1,0.53772837
0,0.6027073
0,0.36436874
0,0.5621697
0,0.49647903
1,0.5959184
1,0.4232115
1,0.6234711
1,0.5296375
0,0.3877621
0,0.38606462
0,0.28384525
0,0.46096167
1,0.5398371
1,0.42510977
1,0.5122892
1,0.4086266
1,0.39750612
1,0.55276364
0,0.39500868
0,0.4939283
0,0.37497434
1,0.51426125
1,0.4547153
1,0.56155115
1,0.42375138
0,0.41243654
0,0.4580705
0,0.565607
0,0.4307619
0,0.32410696
1,0.4818451
1,0.551498
0,0.6163205
0,0.47517648
0,0.5344403
0,0.33561084
1,0.49430662
1,0.5613691
1,0.4467129
1,0.509285
1,0.5241934
0,0.4357852
0,0.42338154
0,0.46462515
1,0.5375256
1,0.50684714
0,0.4374819
0,0.5270506
0,0.49241775
1,0.47136593
1,0.45023173
1,0.4749763
0,0.46501642
0,0.5004794
0,0.4216036
1,0.37795773
0,0.5513011
0,0.4861508
0,0.5382422
0,0.46345046
1,0.5073803
1,0.60787153
1,0.5957267
1,0.44827467
1,0.46828946
1,0.55881625
0,0.5524555
1,0.47947112
1,0.5791866
1,0.45500526
1,0.4834616
0,0.47588533
0,0.48519555
1,0.6076461
1,0.31439343
1,0.53970647
1,0.47896132
1,0.4941291
1,0.5716857
0,0.45135453
1,0.46218857
1,0.4218732
1,0.46078706
0,0.38082448
1,0.4281689
1,0.47985175
1,0.4404364
1,0.44246393
1,0.5004832
1,0.48662624
1,0.5269831
1,0.42964205
1,0.46586633
1,0.5411921
1,0.5683802
0,0.44273248
0,0.60070324
0,0.43675497
1,0.50366473
1,0.41608036
1,0.48592788
1,0.45191067
1,0.47159117
1,0.5752224
1,0.5214513
1,0.5486014
1,0.53337586
1,0.61712766
1,0.49592987
1,0.56798154
1,0.41724572
1,0.54471624
1,0.49950138
1,0.54519904
1,0.54315543
1,0.5777502
1,0.44957948
1,0.5956997
0,0.46215227
0,0.42356598
0,0.51751566
0,0.42962137
1,0.5791707
1,0.51371354
0,0.40151384
0,0.5170851
0,0.464139
0,0.4270746
0,0.35597453
0,0.43443748
0,0.50028855
1,0.4514752
1,0.50393707
1,0.5539062
1,0.6627683
1,0.5186523
1,0.3941191
1,0.5545262
1,0.5094257
1,0.5790243
1,0.3837258
1,0.549234
1,0.50411814
1,0.44188207
1,0.52073944
1,0.5224273
1,0.4433691
1,0.5822923
0,0.5294911
0,0.53445613
0,0.5109262
1,0.4280982
0,0.31310335
0,0.5189306
0,0.42879635
1,0.6060709
1,0.39076775
1,0.6180186
1,0.60427445
1,0.4856296
1,0.4590719
1,0.5370077
0,0.43399835
0,0.41393444
0,0.5493055
0,0.5048219
1,0.4618623
1,0.5347661
1,0.47224367
1,0.588722
1,0.4269793
1,0.5512858
1,0.5074068
1,0.6937911
1,0.5328636
1,0.48506874
1,0.43431032
1,0.5629808
0,0.46217415
0,0.4082448
0,0.55727416
0,0.51960385
1,0.4700361
1,0.42629296
1,0.4836083
1,0.50809693
1,0.49166632
0,0.37658107
0,0.43865034
1,0.5475443
1,0.4920097
1,0.58335584
1,0.571602
1,0.42700064
1,0.5711809
1,0.49109778
1,0.47163883
1,0.5489007
0,0.44284895
0,0.48026657
0,0.49564412
0,0.49268803
0,0.43916985
1,0.4088858
1,0.5865273
1,0.47203174
1,0.5544409
1,0.50380874
0,0.45589295
0,0.4651402
0,0.5122352
0,0.4968849
0,0.5012562
1,0.48789528
1,0.53623664
1,0.5354118
1,0.46743885
1,0.5331756
1,0.4993496
1,0.6602492
1,0.4619529
1,0.5558969
1,0.42469922
1,0.49803478
1,0.62133384
1,0.5992187
1,0.48765668
1,0.56094366
1,0.35348865
1,0.58605725
1,0.3884626
1,0.57770723
1,0.58386046
1,0.62626344
0,0.5300137
1,0.45960775
1,0.50360626
0,0.35694078
1,0.5400144
1,0.49932405
1,0.55877095
1,0.49670464
1,0.5088914
0,0.47397915
0,0.3919084
0,0.50995547
0,0.4042874
0,0.5402296
1,0.44900978
1,0.5635207
0,0.33365533
0,0.49397254
0,0.34578264
0,0.55165595
1,0.43966603
1,0.57510656
1,0.5832833
1,0.5009319
1,0.4812547
1,0.50934637
1,0.4741003
1,0.54668206
1,0.49270958
0,0.35417506
0,0.46995962
0,0.37697664
0,0.41711795
0,0.49055958
0,0.53045017
0,0.4461124
0,0.40146607
1,0.5120611
1,0.4698333
1,0.5284423
1,0.5566011
1,0.527117
1,0.4052038
1,0.5640534
1,0.6062733
1,0.45790595
1,0.588447
1,0.6184864
1,0.49825042
1,0.63548964
1,0.60612357
1,0.40760997
1,0.5193577
1,0.51897526
1,0.5063788
1,0.44491598
0,0.30524144
0,0.5003424
0,0.40888357
0,0.5194397
0,0.39613834
0,0.5296884
1,0.4886262
1,0.41514748
0,0.528204
1,0.61700773
0,0.40138867
1,0.3882519
1,0.5454633
1,0.512835
0,0.4073964
1,0.55467296
1,0.49879497
1,0.537376
0,0.45229727
0,0.42918658
0,0.53632253
0,0.46735588
1,0.47894487
0,0.41222852
0,0.3878491
0,0.42239943
0,0.51285297
0,0.38604122
0,0.4553115
0,0.3989216
0,0.46581692
0,0.6255442
1,0.53114104
1,0.5195281
0,0.5583011
0,0.53241456
1,0.5452642
1,0.485636
1,0.5887572
0,0.5086974
0,0.3721454
0,0.4793373
0,0.48722702
0,0.3759533
0,0.47402477
0,0.38694972
0,0.53220767
0,0.43826103
0,0.5764146
0,0.40917856
1,0.37699085
1,0.45065618
0,0.47810835
0,0.4854078
0,0.5776167
0,0.3671919
0,0.51457936
0,0.30097452
1,0.5447488
1,0.51882124
1,0.6255487
1,0.5348957
1,0.53091073
1,0.41300213
1,0.53686434
1,0.4798393
1,0.56718564
1,0.5768235
1,0.4616036
1,0.5190762
0,0.4700361
1,0.42629296
1,0.4836083
1,0.50809693
0,0.3846236
0,0.32875234
1,0.52408606
0,0.40309924
1,0.4378213
0,0.48446745
0,0.44936407
1,0.624
1,0.4516082
1,0.659853
1,0.57983273
1,0.49052447
1,0.54398274
1,0.47448617
1,0.48962408
1,0.55735993
0,0.35225657
1,0.45888224
1,0.5784658
1,0.53351426
0,0.61531603
1,0.41841915
1,0.5855959
0,0.44604406
0,0.4758726
0,0.547917
0,0.4514408
1,0.6902079
1,0.3977507
1,0.6288027
1,0.506591
0,0.41200382
1,0.47060725
1,0.6145381
1,0.5688837
1,0.50237674
1,0.5122461
1,0.61663693
1,0.4557023
1,0.38141254
1,0.52967644
0,0.41977856
0,0.56403327
0,0.43225756
0,0.4729484
1,0.47308454
1,0.46121943
1,0.5677381
0,0.4302183
0,0.6246425
0,0.4792034
1,0.29117265
0,0.39413372
0,0.3296789
0,0.4008154
0,0.38308865
0,0.46666077
0,0.44265044
1,0.5634504
0,0.3866834
0,0.55478907
0,0.4105735
1,0.47200134
1,0.4554087
1,0.5008926
0,0.45791975
0,0.52846175
0,0.56063104
0,0.53503114
0,0.4078203
0,0.48807487
0,0.44014332
0,0.4278155
1,0.5543313
1,0.41663313
1,0.5507131
1,0.4808623
1,0.4365478
1,0.54377335
1,0.41323313
1,0.4679267
1,0.49204943
1,0.55989194
0,0.49666357
1,0.42575738
1,0.55310684
1,0.44795042
1,0.45839503
1,0.5563857
0,0.47360364
0,0.48881778
0,0.45808908
1,0.4725706
1,0.49282032
0,0.60155195
0,0.49150896
0,0.5515585
0,0.54526913
1,0.458892
1,0.42697254
1,0.53895146
0,0.38692492
1,0.42920074
1,0.49276322
0,0.44450864
0,0.46928415
0,0.52539104
0,0.47436896
0,0.417275
0,0.44242874
0,0.547101
0,0.5104297
1,0.40631393
1,0.4950599
1,0.5408463
0,0.52190596
1,0.47287577
1,0.7280364
0,0.41717416
0,0.3831946
0,0.4825785
0,0.31186268
1,0.48842326
1,0.3133768
1,0.5849131
1,0.5261625
1,0.5021711
1,0.5569284
1,0.50908154
1,0.42269635
1,0.55853486
1,0.44329005
1,0.47344187
1,0.64354897
1,0.5981601
1,0.576964
1,0.48140427
1,0.52541006
0,0.44766968
0,0.45561498
0,0.5298479
0,0.45744032
0,0.4049864
0,0.5194328
0,0.43087786
1,0.46870157
1,0.54305536
1,0.5268085
0,0.5501032
1,0.40196672
1,0.5000298
0,0.46512255
1,0.51152396
1,0.64242244
0,0.5151651
0,0.36557576
0,0.5276817
0,0.43111983
1,0.45290184
1,0.53467625
1,0.5055618
1,0.47334567
1,0.5816815
1,0.47532818
1,0.40663436
1,0.43127978
1,0.52508163
0,0.32507166
0,0.6148567
0,0.39752454
0,0.4713658
0,0.5624794
0,0.4453907
1,0.4581636
1,0.4467258
1,0.5969981
0,0.5003765
1,0.46731755
1,0.5737054
0,0.5010928
1,0.48933446
1,0.55472285
1,0.5458318
1,0.44786662
1,0.5921426
0,0.49917322
1,0.45849735
1,0.5716966
0,0.39037496
0,0.4451807
0,0.50884026
1,0.51529866
1,0.44253898
1,0.50138825
0,0.5023815
1,0.40712324
1,0.51973265
0,0.60516566
0,0.51693064
0,0.584313
0,0.48489738
0,0.46454358
1,0.38427714
1,0.47725597
1,0.40434787
1,0.46481597
1,0.5266323
0,0.50746894
0,0.36780688
0,0.4446567
0,0.5475877
1,0.465627
1,0.48916167
1,0.50588804
1,0.6411167
0,0.4381813
1,0.48942298
1,0.58754855
0,0.5022415
0,0.43400678
0,0.50326693
0,0.5036197
0,0.3973126
1,0.44300884
1,0.4957342
0,0.48569593
1,0.38664898
1,0.62113434
0,0.46196032
0,0.4741414
0,0.55500466
0,0.46619746
1,0.41367596
1,0.64675725
1,0.40530634
0,0.4959098
1,0.34605122
1,0.5329358
1,0.43830276
0,0.4644409
1,0.50938714
1,0.5630469
1,0.36506426
1,0.44235614
1,0.56382996
1,0.57330906
1,0.4964685
1,0.5021597
1,0.38230583
1,0.43573532
1,0.5335496
0,0.34091145
0,0.39096496
1,0.36310396
1,0.5542864
1,0.5340584
1,0.29728794
0,0.42517355
0,0.49272594
0,0.47918627
1,0.4355732
1,0.4216459
1,0.48635307
1,0.39077082
1,0.3863539
1,0.5071991
0,0.50862926
1,0.5041546
1,0.61499274
1,0.5990628
