train_true,train_probe
0,0.4671664
0,0.31231683
0,0.08924119
0,0.19579946
0,0.046465233
0,0.024319127
1,0.6164401
1,0.6166215
1,0.6611704
1,0.55781406
0,0.38487417
1,0.45664623
1,0.41423205
1,0.6665429
1,0.6102834
1,0.7123009
0,0.5364654
1,0.5694574
1,0.6269375
1,0.69675374
0,0.080083355
0,0.1611629
0,0.08789297
0,0.55824214
1,0.7501169
1,0.70081913
1,0.6685812
1,0.70108914
0,0.70215285
0,0.50679404
1,0.6428522
1,0.6121226
1,0.69416994
1,0.67256474
1,0.4283319
1,0.5521365
1,0.5728204
1,0.54422164
1,0.6626219
1,0.65678644
0,0.451463
1,0.72986406
1,0.7784925
0,0.28090522
0,0.17644404
0,0.20655133
0,0.20811583
1,0.5408765
1,0.5842783
1,0.57204217
1,0.60958165
1,0.60679096
1,0.5929589
1,0.6548721
0,0.5113155
0,0.52002835
0,0.51448256
0,0.3717138
1,0.6915053
1,0.7005198
1,0.68190205
1,0.6862951
1,0.58813643
1,0.72948045
1,0.5444753
1,0.5148805
1,0.49221203
1,0.52183354
1,0.75929904
1,0.73025966
1,0.73405236
1,0.6298291
0,0.65236866
0,0.5861073
0,0.41557676
0,0.50282305
1,0.65177584
1,0.69167054
1,0.32608965
1,0.2158221
1,0.28621706
0,0.48262274
1,0.6652822
1,0.5657221
1,0.7407206
1,0.6452425
1,0.7078417
0,0.37664983
0,0.35093123
0,0.26277146
1,0.6896296
1,0.69041246
1,0.6963392
0,0.2904
1,0.35296196
1,0.3102288
0,0.2383925
0,0.17064907
0,0.44849274
0,0.2618342
1,0.72924066
1,0.61054343
1,0.65202713
1,0.6807797
1,0.6757219
1,0.6040556
0,0.5460568
0,0.08398441
0,0.14752224
0,0.08088077
1,0.50495857
1,0.34457508
1,0.3558229
0,0.28343785
0,0.3663358
0,0.32983193
0,0.3620023
0,0.27983838
0,0.47296888
0,0.31806818
1,0.18950798
0,0.18002015
0,0.16085324
0,0.5186032
0,0.6216636
0,0.41373566
0,0.55283004
1,0.77507114
1,0.7224955
0,0.20684628
1,0.22375363
1,0.16793026
1,0.6819015
1,0.7087793
1,0.66363186
0,0.5832859
0,0.36632544
0,0.41674
0,0.26943073
1,0.4935154
1,0.6520035
1,0.59691334
0,0.6606071
1,0.626878
1,0.6024
1,0.517237
0,0.080691576
0,0.08942881
0,0.04314684
1,0.4934271
1,0.7039505
1,0.68800163
0,0.42229602
0,0.51505256
0,0.48413596
0,0.5410281
1,0.46253002
1,0.66183263
1,0.6202063
0,0.23670192
0,0.21683466
0,0.48318803
0,0.24095502
1,0.75029284
1,0.6333845
1,0.72556263
1,0.48674855
1,0.6388644
1,0.5313659
1,0.6784765
0,0.15084061
1,0.30755812
1,0.5767832
0,0.3578383
0,0.37105376
0,0.41034737
0,0.3342385
1,0.5257683
1,0.39957663
1,0.4523696
0,0.5721079
1,0.62682706
1,0.5260741
1,0.5229276
0,0.16999425
0,0.24020742
0,0.16226949
0,0.40239123
0,0.37504664
0,0.44352043
0,0.27038044
0,0.22237845
0,0.067703605
0,0.09901778
0,0.04784781
0,0.5634271
0,0.095350064
0,0.11314543
0,0.17179744
0,0.45501927
0,0.18132706
0,0.23610717
0,0.20653
0,0.2284033
1,0.64374155
0,0.5114936
0,0.612937
0,0.49245554
1,0.43407965
0,0.3031639
0,0.3134425
0,0.31242943
1,0.5305481
1,0.5876354
1,0.5059404
1,0.6217295
1,0.6377789
1,0.6663377
1,0.59829575
1,0.6343587
0,0.6303071
0,0.6737823
0,0.56517637
0,0.12831147
0,0.163515
0,0.0615409
1,0.68285584
1,0.5621516
1,0.60709363
1,0.27302146
1,0.264164
1,0.23226988
1,0.5278711
1,0.6813712
1,0.65546274
1,0.60688144
1,0.58648247
1,0.6518582
1,0.6355291
0,0.106083415
0,0.19247611
0,0.15122657
0,0.3395839
0,0.081655994
0,0.14110519
0,0.10316016
0,0.21774535
0,0.16839041
0,0.18001217
0,0.059450187
1,0.49590102
1,0.71750754
1,0.5999181
1,0.61967516
1,0.7106312
1,0.38813615
0,0.48449323
0,0.17759992
0,0.25662336
0,0.3573473
0,0.14776818
0,0.5507853
0,0.25528952
0,0.26385322
0,0.30406052
0,0.4974188
1,0.4244606
1,0.57169354
1,0.48617324
1,0.71109855
1,0.07967782
0,0.12029854
0,0.03635455
1,0.57568216
1,0.54776144
1,0.4981542
0,0.39314216
1,0.7380231
1,0.70428425
0,0.23510593
0,0.16009578
0,0.27690566
0,0.2878465
1,0.5158584
1,0.68345845
1,0.6810109
1,0.6616348
0,0.03736353
0,0.04004789
0,0.059445336
0,0.028049862
1,0.5919709
1,0.71234924
1,0.69990456
0,0.57877797
1,0.594582
1,0.5795899
0,0.07513438
0,0.08212181
0,0.032140777
1,0.6018067
1,0.5917299
1,0.5737765
0,0.2782173
0,0.2414521
1,0.53313816
0,0.2648264
1,0.63020676
1,0.54751647
1,0.51329184
1,0.7665856
1,0.47237366
1,0.4030468
0,0.2877039
1,0.59667164
1,0.71091723
1,0.6874459
1,0.6221118
1,0.7103974
1,0.6386136
1,0.6627348
1,0.63187784
1,0.6398232
1,0.60135984
0,0.38343996
0,0.06585089
0,0.09888122
0,0.06525653
1,0.5516883
1,0.6914112
1,0.72024006
0,0.16951992
0,0.1959919
0,0.26938167
1,0.16859125
0,0.12674828
1,0.14832547
0,0.061029308
1,0.6300658
1,0.67224294
1,0.68976736
1,0.67245466
1,0.60498786
1,0.6836928
1,0.71820766
1,0.5749631
1,0.6686254
1,0.7091842
1,0.59886074
0,0.21898727
0,0.14417592
0,0.0712752
0,0.5180297
1,0.7425642
1,0.69721746
1,0.7063002
1,0.631861
1,0.6245822
1,0.66640407
1,0.6721871
1,0.6902545
0,0.5395968
1,0.56339204
1,0.3288501
1,0.3787285
1,0.7153541
1,0.72207373
1,0.7138819
0,0.44322738
1,0.603982
1,0.54510754
1,0.5721289
1,0.52145463
1,0.6851012
1,0.5796056
1,0.74258226
0,0.5485747
0,0.54939556
0,0.5115182
1,0.5829665
1,0.63475734
1,0.67005104
0,0.5283027
1,0.62182444
1,0.6709306
1,0.65730584
1,0.5320191
1,0.75209534
1,0.67502856
1,0.8069128
1,0.69038415
1,0.7064379
1,0.66700596
1,0.5662187
1,0.61311656
1,0.65068
1,0.54646665
1,0.6490728
0,0.60756963
0,0.3750228
0,0.40294844
0,0.22545427
1,0.5034841
1,0.4918028
1,0.50924194
0,0.4115042
0,0.36690006
0,0.4867111
0,0.45980334
1,0.36797073
0,0.3639449
0,0.30824354
1,0.46805918
1,0.7662572
1,0.62409675
1,0.70647687
1,0.583095
1,0.6430364
1,0.5561166
1,0.6463345
0,0.65039957
1,0.6701416
1,0.6655629
1,0.4161801
1,0.5823038
1,0.6371555
0,0.45455742
1,0.6864908
1,0.67083544
0,0.48510402
0,0.2957156
0,0.23910569
0,0.041278422
0,0.073307544
0,0.041261468
1,0.57795054
1,0.68807316
1,0.6117842
1,0.68164694
1,0.5802856
1,0.6005657
